1.78307,
1.7799,
1.76819,
1.74486,
1.70873,
1.65952,
1.59813,
1.52641,
1.44644,
1.36031,
1.27005,
1.17823,
1.10947,
1.08061,
1.08688,
1.11661,
1.16541,
1.24116,
1.34965,
1.42814,
1.42716,
1.36016,
1.24317,
1.11853,
1.04348,
1.03696,
1.09163,
1.20318,
1.37473,
1.53168,
1.60732,
1.61032,
1.55688,
1.44565,
1.30639,
1.17475,
1.08292,
1.04974,
1.06819,
1.11728,
1.18563,
1.28022,
1.32785,
1.31012,
1.27221,
1.22667,
1.22096,
1.28626,
1.3478,
1.34993,
1.30599,
1.21417,
1.14668,
1.16074,
1.21831,
1.29988,
1.32664,
1.28093,
1.22025,
1.20654,
1.2767,
1.39727,
1.5458,
1.72622,
1.94096,
2.11426,
2.19252,
2.18877,
2.11393,
1.97761,
1.78856,
1.58857,
1.44102,
1.36497,
1.35121,
1.39553,
1.49483,
1.63962,
1.82041,
1.96287,
2.01728,
2.00365,
1.93813,
1.83683,
1.70995,
1.59069,
1.50097,
1.43626,
1.39438,
1.38793,
1.42312,
1.48876,
1.58024,
1.68386,
1.79198,
1.87483,
1.90968,
1.90408,
1.86229,
1.78824,
1.6874,
1.58575,
1.51485,
1.48378,
1.48924,
1.52821,
1.59633,
1.67934,
1.76733,
1.85746,
1.92194,
1.94161,
1.92429,
1.87671,
1.80623,
1.732,
1.6852,
1.67573,
1.69712,
1.74328,
1.80652,
1.86091,
1.88568,
1.88231,
1.85394,
1.80493,
1.73784,
1.65462,
1.55799,
1.45166,
1.33926,
1.22428,
1.13448,
1.08878,
1.0786,
1.0887,
1.11165,
1.15226,
1.21455,
1.30102,
1.35012,
1.31519,
1.24746,
1.22872,
1.29166,
1.36878,
1.39926,
1.38567,
1.33928,
1.27148,
1.19343,
1.15052,
1.1705,
1.22965,
1.31513,
1.36103,
1.32068,
1.21875,
1.14264,
1.15021,
1.22515,
1.36371,
1.48599,
1.52831,
1.50553,
1.43986,
1.35582,
1.26956,
1.18708,
1.11798,
1.0618,
1.04076,
1.07489,
1.16028,
1.2966,
1.39061,
1.37815,
1.32823,
1.28574,
1.24028,
1.22848,
1.2538,
1.29051,
1.34028,
1.39629,
1.45718,
1.52777,
1.61667,
1.76365,
1.98801,
2.20992,
2.35109,
2.40715,
2.39266,
2.32293,
2.2064,
2.05032,
1.88446,
1.72958,
1.60895,
1.54008,
1.51672,
1.53659,
1.59653,
1.68023,
1.77712,
1.88781,
1.97187,
2.00237,
1.99418,
1.95446,
1.88656,
1.79258,
1.67544,
1.56012,
1.46562,
1.38985,
1.34637,
1.34391,
1.3778,
1.44447,
1.53977,
1.65869,
1.7968,
1.91323,
1.97875,
2.00056,
1.9844,
1.93604,
1.86161,
1.76908,
1.69333,
1.65665,
1.65449,
1.68359,
1.7397,
1.81513,
1.88265,
