5.0904,2.88536,-0.734609,
5.0881,2.88468,-0.732826,
5.07995,2.88237,-0.726665,
5.0645,2.87802,-0.715147,
5.04166,2.87171,-0.698281,
5.01233,2.8637,-0.676749,
4.97819,2.85448,-0.651832,
4.9412,2.84421,-0.624854,
4.90365,2.83342,-0.597159,
4.86821,2.82248,-0.570131,
4.84008,2.81185,-0.54582,
4.82923,2.7999,-0.527628,
4.84065,2.78521,-0.517115,
4.87234,2.7673,-0.512365,
4.92113,2.74767,-0.512489,
4.98606,2.72624,-0.517704,
5.06481,2.70262,-0.527204,
5.15564,2.67581,-0.540137,
5.25545,2.64755,-0.555331,
5.3632,2.62045,-0.573523,
5.47383,2.59614,-0.592931,
5.57299,2.57945,-0.615371,
5.6537,2.57148,-0.640964,
5.71871,2.57062,-0.669845,
5.7725,2.57505,-0.699928,
5.81795,2.58273,-0.730585,
5.8572,2.59222,-0.761193,
5.89497,2.6008,-0.792821,
5.93758,2.60469,-0.825162,
5.9911,2.60454,-0.859637,
6.04812,2.60445,-0.892933,
6.09982,2.60585,-0.922192,
6.1446,2.6083,-0.946316,
6.18015,2.6093,-0.962758,
6.2102,2.60782,-0.97234,
6.24511,2.60233,-0.980771,
6.29082,2.59346,-0.992356,
6.34761,2.58285,-1.00843,
6.41691,2.57078,-1.03058,
6.49946,2.55681,-1.06044,
6.58882,2.54126,-1.09375,
6.67224,2.52529,-1.1226,
6.74145,2.51071,-1.14125,
6.79354,2.497,-1.14739,
6.83194,2.48343,-1.14273,
6.86132,2.46991,-1.1308,
6.88763,2.45696,-1.11356,
6.91964,2.44368,-1.1003,
6.96388,2.42921,-1.09525,
7.01764,2.41209,-1.0973,
7.07191,2.39232,-1.10143,
7.12377,2.37198,-1.10483,
7.17241,2.35496,-1.10865,
7.211,2.34386,-1.11092,
7.23601,2.3377,-1.10981,
7.25082,2.33604,-1.1062,
7.26114,2.33706,-1.1033,
7.27328,2.33856,-1.10296,
7.28865,2.33782,-1.10474,
