0,
6.6245,
37.641,
100.829,
191.016,
295.747,
403.714,
505.358,
575.743,
616.738,
633.363,
616.312,
619.284,
653.259,
731.213,
809.407,
849.294,
951.086,
1133.78,
1311.65,
1420.35,
1455.5,
1520.55,
1623.72,
1745.53,
1810.09,
1876.29,
1953.22,
2020.32,
2127.73,
2183.92,
2233.52,
2283.66,
2324.66,
2396.13,
2470.57,
2515.46,
2556.31,
2628.68,
2744.6,
2858.3,
2936.35,
2981.19,
3017.59,
3104.61,
3232.21,
3324.99,
3356.03,
3400.04,
3495.2,
3581.57,
3659.2,
3715.75,
3756.33,
3818.52,
3868.11,
3898.27,
3970.68,
4061.84,
4108.23,
152.14,
162.233,
170.408,
175.01,
177.034,
176.823,
177.03,
178.503,
180.788,
183.726,
187.092,
190.721,
194.522,
198.415,
202.303,
206.079,
209.631,
212.896,
215.835,
218.441,
220.691,
222.562,
224.054,
225.141,
225.797,
225.837,
225.159,
223.702,
221.3,
218.051,
214.094,
209.483,
204.345,
198.861,
193.385,
188.054,
182.881,
177.944,
173.29,
168.924,
164.844,
161.019,
157.431,
154.052,
150.873,
147.868,
145.032,
142.365,
139.85,
137.472,
135.223,
133.109,
131.122,
129.258,
127.509,
125.869,
124.337,
122.904,
121.565,
120.311,
19.2029,
28.1683,
59.5459,
120.127,
206.739,
309.077,
417.481,
522.88,
603.787,
640.756,
679.27,
702.235,
693.588,
704.782,
750.427,
809.91,
861.011,
918.451,
1028.45,
1182.38,
1243.35,
1314.5,
1390.29,
1476.2,
1544.01,
1639.81,
1694.78,
1754.32,
1849.64,
1912.69,
1981.89,
2022.17,
2075.92,
2107.41,
2158.83,
2222.59,
2267.34,
2300.93,
2375.59,
2446.24,
2478.64,
2540.6,
2625.87,
2706.28,
2732.41,
2779.34,
2827.72,
2888.72,
2927.35,
2999.64,
3073.38,
3109.92,
3147.58,
3180.82,
3219.36,
3275.21,
3330.64,
3365.15,
3412.77,
3485.78,
207.645,
227.009,
237.179,
235.497,
231.603,
230.286,
229.936,
230.384,
231.482,
233.094,
235.16,
237.442,
239.855,
242.319,
244.749,
247.112,
