-1.02128,-2.13678,-0.906826,-3.21122,-1.1401,-3.35602,
-1.02128,-2.13678,-0.906826,-3.21122,-1.1401,-3.35602,
-1.02615,-2.1399,-0.913273,-3.07097,-1.13636,-3.4822,
-1.03502,-2.13729,-0.919611,-2.97429,-1.14445,-3.57316,
-1.04393,-2.1342,-0.923609,-2.89263,-1.15511,-3.64601,
-1.05071,-2.13263,-0.925425,-2.82133,-1.16576,-3.70352,
-1.05785,-2.13279,-0.924341,-2.75872,-1.17549,-3.74895,
-1.05849,-2.13345,-0.923321,-2.70211,-1.18367,-3.78413,
-1.05964,-2.13426,-0.92107,-2.65246,-1.18991,-3.81224,
-1.06303,-2.13587,-0.917247,-2.6086,-1.1942,-3.83483,
-1.06125,-2.13698,-0.914713,-2.57003,-1.19681,-3.85197,
-1.06089,-2.13796,-0.911418,-2.53614,-1.19781,-3.86566,
-1.06342,-2.13929,-0.907536,-2.50761,-1.19753,-3.87657,
-1.06085,-2.14022,-0.905248,-2.48156,-1.19597,-3.88481,
-1.0602,-2.14078,-0.902924,-2.45939,-1.1934,-3.89166,
-1.06277,-2.14166,-0.899996,-2.4402,-1.19022,-3.89753,
-1.06026,-2.14206,-0.898786,-2.42302,-1.18642,-3.90169,
-1.05961,-2.1421,-0.897583,-2.40843,-1.18211,-3.90539,
-1.0621,-2.14254,-0.895745,-2.39574,-1.17768,-3.90875,
-1.05974,-2.14244,-0.895447,-2.38412,-1.17295,-3.91106,
-1.05932,-2.14216,-0.895079,-2.37432,-1.16808,-3.91331,
-1.06176,-2.14234,-0.894131,-2.36582,-1.16325,-3.91549,
-1.05968,-2.14203,-0.89443,-2.35801,-1.15843,-3.91679,
-1.05928,-2.14154,-0.894623,-2.35133,-1.1536,-3.91825,
-1.05922,-2.14104,-0.894734,-2.34555,-1.14886,-3.91942,
-1.06203,-2.14112,-0.894171,-2.34039,-1.14432,-3.92071,
-1.05987,-2.14068,-0.894824,-2.33581,-1.13981,-3.92104,
-1.03984,-2.13419,-0.871644,-2.52573,-1.13097,-3.7997,
-1.03207,-2.13381,-0.869812,-2.64343,-1.12211,-3.72774,
-1.03214,-2.13685,-0.872243,-2.72676,-1.11482,-3.67786,
-1.02512,-2.1369,-0.8815,-2.79124,-1.10901,-3.64049,
-1.02521,-2.1376,-0.88875,-2.8427,-1.10476,-3.6123,
-1.021,-2.13669,-0.897855,-2.88477,-1.10144,-3.58903,
-1.0194,-2.13586,-0.904737,-2.91944,-1.09926,-3.56991,
-1.01877,-2.13486,-0.910449,-2.94924,-1.09781,-3.55348,
-1.01859,-2.13393,-0.914921,-2.97477,-1.09702,-3.53903,
-1.0186,-2.1331,-0.918378,-2.99695,-1.0968,-3.52606,
-1.0188,-2.13238,-0.920992,-3.01626,-1.09696,-3.51441,
-1.0191,-2.1318,-0.922862,-3.03319,-1.0975,-3.50384,
-1.0194,-2.13143,-0.924144,-3.04806,-1.09826,-3.49414,
-1.01979,-2.13115,-0.925091,-3.06158,-1.09906,-3.4851,
-1.02006,-2.13098,-0.925569,-3.0734,-1.10006,-3.4768,
-1.02038,-2.13089,-0.925835,-3.08422,-1.10106,-3.46902,
-1.02068,-2.13085,-0.925854,-3.09403,-1.10207,-3.46172,
-1.02097,-2.13085,-0.925671,-3.10295,-1.10309,-3.45487,
-1.02123,-2.13089,-0.9255,-3.11114,-1.10407,-3.44854,
-1.02144,-2.13096,-0.925087,-3.11855,-1.1051,-3.44253,
-1.02164,-2.13107,-0.924627,-3.12524,-1.10608,-3.437,
-1.0218,-2.13122,-0.924082,-3.13142,-1.10703,-3.43173,
-1.02195,-2.13137,-0.923531,-3.13705,-1.10789,-3.42685,
