-1.67174,4.91015,-2.04969,-2.82443,3.10055,-3.04857,
-1.67174,4.91015,-2.04969,-2.82443,3.10055,-3.04857,
-1.73877,4.90985,-2.00735,-2.73596,3.08951,-3.1445,
-1.69881,4.9434,-1.9958,-2.66105,3.10554,-3.13488,
-1.67479,4.95142,-1.99783,-2.62442,3.11226,-3.14536,
-1.66241,4.96443,-1.98669,-2.58,3.1181,-3.14867,
-1.6447,4.97023,-1.99732,-2.5583,3.11461,-3.14759,
-1.64812,4.9725,-1.9843,-2.52625,3.1147,-3.15844,
-1.63643,4.97666,-1.98753,-2.50384,3.11276,-3.15995,
-1.63674,4.97721,-1.98185,-2.48051,3.11093,-3.16766,
-1.63452,4.97951,-1.98185,-2.45775,3.10736,-3.17283,
-1.63899,4.97973,-1.97613,-2.43244,3.10418,-3.18188,
-1.6377,4.98336,-1.97578,-2.40928,3.10194,-3.18658,
-1.64054,4.98578,-1.9738,-2.38411,3.0985,-3.19298,
-1.63543,4.98809,-1.97484,-2.36438,3.09591,-3.19524,
-1.63883,4.98881,-1.9719,-2.3409,3.09268,-3.20191,
-1.63827,4.99083,-1.96978,-2.31816,3.09032,-3.20547,
-1.63933,4.9921,-1.96754,-2.29435,3.08718,-3.20985,
-1.6373,4.99444,-1.96746,-2.27273,3.08474,-3.2126,
-1.64042,4.99616,-1.96519,-2.24841,3.08157,-3.21652,
-1.63825,4.99695,-1.96318,-2.22788,3.08019,-3.21995,
-1.64024,4.99787,-1.96148,-2.20594,3.0777,-3.22403,
-1.64017,4.99819,-1.96011,-2.18523,3.07589,-3.22848,
-1.63989,4.9991,-1.95954,-2.16532,3.07472,-3.23304,
-1.6399,5.0007,-1.95773,-2.14501,3.07434,-3.23644,
-1.63885,5.0013,-1.95621,-2.12597,3.07324,-3.23933,
-1.64415,5.00279,-1.95339,-2.10055,3.07219,-3.24396,
-1.63969,5.00414,-1.95291,-2.08208,3.07205,-3.24612,
-1.6376,5.00639,-1.95426,-2.06265,3.06978,-3.24654,
-1.63933,5.00614,-1.95207,-2.04116,3.06818,-3.24974,
-1.6425,5.00636,-1.95009,-2.01992,3.06741,-3.25359,
-1.64289,5.00807,-1.94957,-1.99768,3.06679,-3.25597,
-1.64172,5.00926,-1.94814,-1.97793,3.06662,-3.25742,
-1.64295,5.00983,-1.94716,-1.95666,3.0661,-3.26042,
-1.64243,5.01072,-1.9454,-1.93781,3.06724,-3.26325,
-1.63982,5.01357,-1.94673,-1.91756,3.06692,-3.26374,
-1.64148,5.01243,-1.94454,-1.89964,3.06705,-3.26741,
-1.64072,5.01449,-1.94462,-1.8798,3.06688,-3.26778,
-1.64013,5.0144,-1.94403,-1.86034,3.06682,-3.2705,
-1.64654,5.01364,-1.94104,-1.83837,3.06776,-3.27442,
-1.64272,5.01488,-1.9392,-1.82158,3.06946,-3.27505,
-1.64368,5.01598,-1.93911,-1.80079,3.07021,-3.27718,
-1.64253,5.01629,-1.93782,-1.78478,3.07112,-3.27841,
-1.64489,5.01757,-1.93838,-1.76662,3.07059,-3.27836,
-1.64379,5.01738,-1.93774,-1.74856,3.07085,-3.27982,
-1.64282,5.01899,-1.93829,-1.73236,3.07089,-3.27918,
-1.6441,5.01882,-1.93638,-1.71341,3.07167,-3.27985,
-1.64677,5.01967,-1.93577,-1.69734,3.07205,-3.27939,
-1.64809,5.01943,-1.93567,-1.67781,3.07266,-3.28115,
-1.64566,5.02019,-1.93592,-1.66346,3.0726,-3.28042,
-1.64571,5.02008,-1.93694,-1.64574,3.07266,-3.28181,
-1.6471,5.0208,-1.93566,-1.63025,3.07478,-3.28245,
-1.64803,5.02036,-1.93465,-1.61172,3.0765,-3.28418,
-1.65002,5.0195,-1.93279,-1.59492,3.07778,-3.28475,
-1.64536,5.02025,-1.93408,-1.57963,3.0787,-3.2858,
-1.64945,5.01936,-1.93375,-1.5616,3.0797,-3.28693,
-1.64802,5.01944,-1.93454,-1.54933,3.08014,-3.28749,
-1.52356,5.05134,-1.96114,-1.60828,3.06718,-3.2484,
-1.56985,5.02359,-1.96459,-1.66571,3.04395,-3.25801,
-1.57104,5.02525,-1.96483,-1.70999,3.04303,-3.25035,
-1.58998,5.01363,-1.97031,-1.7587,3.03276,-3.25437,
-1.59417,5.01299,-1.96599,-1.78539,3.03624,-3.25323,
-1.60562,5.00857,-1.96907,-1.82353,3.03507,-3.25706,
-1.60982,5.00572,-1.96379,-1.848,3.03799,-3.25701,
-1.61771,5.00013,-1.96355,-1.88129,3.03929,-3.2623,
-1.61546,4.99917,-1.96171,-1.90217,3.04472,-3.26517,
-1.62693,4.99386,-1.96359,-1.92917,3.04591,-3.27326,
-1.62952,4.99398,-1.96355,-1.9454,3.05004,-3.27597,
-1.62904,4.99074,-1.96687,-1.97092,3.05184,-3.28022,
-1.63148,4.9893,-1.96787,-1.98907,3.05467,-3.28333,
-1.63332,4.98657,-1.97193,-2.01068,3.05536,-3.28689,
-1.63214,4.98467,-1.97214,-2.0287,3.05987,-3.29084,
-1.63253,4.98115,-1.9757,-2.05182,3.06151,-3.29491,
-1.63683,4.97994,-1.97746,-2.06549,3.06393,-3.29893,
-1.63714,4.97853,-1.9817,-2.08351,3.06527,-3.30128,
-1.63676,4.9761,-1.98318,-2.10023,3.06866,-3.30529,
-1.63835,4.97416,-1.98762,-2.11764,3.06973,-3.30843,
-1.63909,4.97119,-1.98831,-2.13315,3.07238,-3.31176,
-1.6416,4.96841,-1.99003,-2.14747,3.07428,-3.31572,
-1.64257,4.96737,-1.99287,-2.16012,3.07605,-3.31807,
-1.64323,4.9651,-1.99469,-2.17399,3.07805,-3.32075,
-1.64396,4.96293,-1.99541,-2.18531,3.08025,-3.3234,
-1.6448,4.96015,-1.9976,-2.19642,3.08145,-3.32701,
-1.64616,4.95907,-1.99985,-2.2054,3.08278,-3.32947,
-1.64446,4.95712,-2.00346,-2.22078,3.08362,-3.32973,
-1.64646,4.95467,-2.00487,-2.23196,3.0849,-3.33236,
-1.6486,4.95337,-2.0071,-2.24147,3.08533,-3.33377,
-1.64783,4.95154,-2.00914,-2.25295,3.08689,-3.33503,
-1.6496,4.94983,-2.01079,-2.2614,3.08736,-3.3367,
-1.65026,4.94828,-2.01263,-2.26959,3.08787,-3.33793,
-1.65131,4.94722,-2.01483,-2.27839,3.08805,-3.33822,
-1.65178,4.94545,-2.01608,-2.28633,3.0891,-3.33986,
-1.65288,4.94445,-2.01758,-2.2934,3.08959,-3.34058,
-1.65317,4.94316,-2.01824,-2.29992,3.09081,-3.34174,
-1.6528,4.94174,-2.01967,-2.30839,3.09189,-3.3423,
-1.65358,4.94046,-2.02148,-2.31582,3.09213,-3.34292,
-1.65434,4.93958,-2.0228,-2.32231,3.09274,-3.34344,
-1.65509,4.93866,-2.02381,-2.32844,3.09347,-3.34403,
-1.65524,4.93764,-2.02492,-2.33449,3.09405,-3.34435,
-1.65471,4.93618,-2.02528,-2.34079,3.09532,-3.34499,
-1.65481,4.93522,-2.02667,-2.34716,3.09583,-3.34516,
-1.6559,4.93398,-2.02724,-2.35297,3.09652,-3.34592,
-1.65655,4.93334,-2.02845,-2.35869,3.09674,-3.34565,
-1.65675,4.93224,-2.02903,-2.36372,3.09734,-3.34602,
-1.65674,4.93155,-2.03038,-2.36968,3.09763,-3.3455,
-1.65712,4.93061,-2.03115,-2.37519,3.09816,-3.34552,
-1.65742,4.93007,-2.03229,-2.38001,3.09859,-3.34556,
-1.6578,4.92915,-2.03264,-2.38451,3.09916,-3.3457,
-1.6581,4.92864,-2.03328,-2.38913,3.0998,-3.34555,
-1.65802,4.92809,-2.03378,-2.3937,3.10076,-3.34556,
-1.6583,4.92765,-2.03455,-2.39861,3.10132,-3.34511,
-1.65861,4.9273,-2.03533,-2.40278,3.10162,-3.34462,
-1.76321,4.90694,-2.00954,-2.31824,3.09008,-3.42094,
-1.71085,4.94704,-2.00951,-2.24333,3.1087,-3.40166,
