1.63675,5.21978,-2.1602,-1.30564,2.92314,-3.59818,
1.63675,5.21978,-2.1602,-1.30564,2.92314,-3.59818,
1.63581,5.22632,-2.15509,-1.28408,2.9141,-3.61381,
1.63604,5.23318,-2.14984,-1.26272,2.90731,-3.62886,
1.63505,5.24158,-2.14703,-1.24191,2.9024,-3.64747,
1.63531,5.24802,-2.14399,-1.22095,2.89854,-3.66771,
1.6342,5.25435,-2.14146,-1.20089,2.8948,-3.68897,
1.63041,5.26232,-2.13906,-1.1793,2.88824,-3.71047,
1.62697,5.26863,-2.13623,-1.1595,2.88351,-3.7321,
1.6216,5.27496,-2.13187,-1.13963,2.87879,-3.75482,
1.61909,5.27786,-2.12777,-1.12257,2.87575,-3.77495,
1.61669,5.28087,-2.12348,-1.10563,2.87366,-3.79511,
1.61483,5.28321,-2.11961,-1.08932,2.87165,-3.81428,
1.61186,5.28573,-2.11489,-1.07292,2.87006,-3.83433,
1.61046,5.28683,-2.11067,-1.05417,2.86754,-3.85619,
1.60955,5.28668,-2.10671,-1.0371,2.86578,-3.87716,
1.60875,5.28606,-2.10236,-1.01991,2.86398,-3.89782,
1.60566,5.28744,-2.0984,-1.00196,2.86181,-3.91956,
1.6027,5.2875,-2.0942,-0.985172,2.85919,-3.93978,
1.59652,5.29036,-2.09132,-0.969729,2.8562,-3.95925,
1.59156,5.29192,-2.08777,-0.95167,2.85332,-3.98124,
1.59125,5.29239,-2.08864,-0.933659,2.85227,-4.00453,
1.58946,5.29269,-2.08971,-0.915801,2.84998,-4.02797,
1.58285,5.29681,-2.08957,-0.897605,2.84784,-4.05168,
1.57884,5.29824,-2.09016,-0.88094,2.8462,-4.07434,
1.57538,5.29937,-2.09074,-0.864534,2.84521,-4.0967,
1.57143,5.2995,-2.09055,-0.84828,2.84357,-4.1187,
1.56788,5.29959,-2.09087,-0.83346,2.84318,-4.14016,
1.56454,5.29918,-2.09116,-0.819969,2.84222,-4.15937,
1.56363,5.29568,-2.09061,-0.807506,2.84056,-4.17631,
1.562,5.29194,-2.09037,-0.796357,2.83822,-4.19214,
1.56114,5.28732,-2.08939,-0.784843,2.8366,-4.20843,
