0,17,-1
0,25,26
0,33,34
1,11,-1
2,12,-1
3,13,-1
4,14,-1
5,15,-1
6,16,-1
7,10,-1
8,11,19
9,12,20
10,13,21
11,14,22
12,15,23
13,16,24
14,18,-1
15,19,27
16,20,28
17,21,29
18,22,30
19,23,31
20,24,32
21,27,-1
22,28,-1
23,29,-1
24,30,-1
25,31,-1
26,32,-1
