-6.03329641719145,1.14472601747185,-2.91098323194432
1.55923444770843,3.25881465191232,-4.22484020132213
0.192918243441546,3.51290817109104,-4.00498270112877
-1.08314480529837,3.80560302963052,-3.59359515503126
-2.53124575952483,3.71433219466751,-3.42723535312371
-3.9793467137513,3.6230613597045,-3.26087555121617
1.32120529081568,2.3426309534239,-4.55472489970529
-0.0142956520263935,2.56913046499773,-3.99422665224527
-1.16455341738455,2.65980861660525,-3.62137561313445
-2.30667109948393,2.57416045209544,-3.35501105093926
-3.44878878158331,2.48851228758563,-3.08864648874406
1.04374164085524,1.47141638118709,-4.72356820145588
-0.0669644626449203,1.55093937396186,-3.99251292109502
-1.16865825071914,1.50562584916866,-3.67817231716676
-2.10939434531866,1.42672927244276,-3.38996019684321
-3.05013043991819,1.34783269571685,-3.10174807651967
