3.6166531135949,3.13437724018416,-3.24898245108781,0.49034117640994,0.411669228888784,0,5.4,2.34853877951973
2.24674311590687,3.75096248272118,-2.62921714124976,0.688655129580691,0.319299259610884,0,5.4,2.07584177171678
0.950591159503307,4.12837218168307,-2.43665234503881,0.858573255940146,0.278078789418301,0,4.6,1.83038822678485
-0.197361519339777,4.02442693044976,-2.3254425320531,1.10135603484832,0.335838751271315,0,3.9,1.06648487071976
-1.39079198485665,4.04360406009397,-2.43338509433825,1.51364176503294,0.488640356749557,0,3.3,0.700380366060118
3.88014748297515,1.68865871583789,-3.37000431082815,0.136579717008857,0.514250579774672,0,6.3,2.88792133576644
2.60274315113435,2.1422616628111,-2.33496398422049,0.290276139999193,0.552395256222749,0,6.1,2.69036211110713
1.15493224084382,2.34472735845426,-1.9177461139235,0.438963157935828,0.625998628954476,0,5.1,2.09216986907519
-0.289962125907984,2.31498608862146,-1.86651838461967,0.544211586448719,0.792150882199752,0,4.5,1.67021904813946
-1.57407689681704,2.12978011106734,-1.76048199843668,0.844806115186186,0.984962072407022,0,3.2,0.800342098400077
3.93127935936464,0.0390376942429509,-4.08945448679687,-0.119922493557999,0.541453766676422,0,7,3.40673639444439
2.79050310720644,0.52852764935355,-2.70195207615065,0.0524968319701727,0.639723732496957,0,6.3,3.07495114345731
1.48120553075426,0.788643089788972,-2.08589689612504,0.0454774245162377,0.726666405710179,0,5.5,2.34046329928778
-0.0271370413131733,0.834415136832596,-2.09625212588729,-0.008884918111565,0.839345453269347,0,4.7,1.68015771037199
-1.35584478884396,0.371947696443074,-2.1978827719478,-0.00729305078837162,0.98453318931483,0,4.3,1.25656011089306
-2.5476375507664,0.196160955042081,-2.26981700521207,-0.374191958410354,1.31919525599295,0,3.1,0.584690782419612
3.68447322678233,-1.31694515578384,-4.8385777609194,-0.338223323405394,0.541316559187921,0,8.5,4.75341044365911
2.89970995972335,-0.909247766241489,-3.39560016742866,-0.26465194412677,0.634103008130031,0,6.8,3.44011245235171
1.66983531305184,-1.04882558437659,-2.83069776884816,-0.284314129074595,0.739849521439529,0,5.9,2.70538616307165
0.40573017659729,-0.788226410327935,-2.6783428403501,-0.345203820180109,0.798586607047911,0,5.1,2.05735515912991
-0.851834358404377,-1.02395050886404,-2.77049506504421,-0.511625990238957,0.898643685757826,0,4.5,1.56880017287855
-2.27490650936045,-1.12456080010692,-2.94556356113693,-0.816369498655605,0.98917453762901,0,4,1.1931650015373
-3.64203532296517,-1.0036077599113,-2.96198060907975,-1.26008441715607,1.06071636249967,0,3,0.754545573469679
-5.07661416675923,-1.10111720761536,-3.07135186241135,-1.88640033659298,1.01038097792412,0,2,0.350065606960409
2.51921846435432,-2.31288369426167,-4.57556288338606,-0.462025217644926,0.574305236790632,0,7.8,3.71393836574016
1.33378176886894,-2.45726341761645,-4.03438367283089,-0.549064781082555,0.648462215605415,0,6.6,2.84821056623055
0.315124714101929,-2.07748940967374,-3.68144859588894,-0.776506815825349,0.691556695563372,0,5.7,2.05443006650452
-0.791922449115024,-2.32628800709772,-3.67260139535511,-1.07898617833229,0.775677074872267,0,4.6,1.54991348952185
-2.06982226331664,-2.48596030217712,-3.54320386424561,-1.3035037642418,0.707316295594955,0,3.8,0.977779089861375
-3.24623191769382,-2.20231334745533,-3.18440753491997,-1.58740174907281,0.824576992722897,0,2.9,0.629525633196658
-4.40609647893365,-2.12998946437057,-3.5323535375724,-2.00094807222039,0.678280513119437,0,2.5,0.347464295586608
