0,
0.77929,
2.75616,
5.9325,
10.1304,
15.2316,
21.0832,
27.5567,
34.5396,
41.9441,
49.6729,
57.6591,
65.8584,
74.2241,
82.7215,
91.303,
99.9326,
108.576,
117.209,
125.8,
134.32,
142.731,
151.009,
159.128,
167.064,
174.787,
182.271,
189.483,
196.42,
203.063,
209.396,
215.398,
221.056,
226.353,
231.275,
235.816,
239.974,
243.738,
247.101,
250.056,
252.615,
254.78,
256.554,
257.941,
258.97,
259.691,
260.249,
260.743,
261.235,
261.764,
262.359,
263.028,
263.779,
264.596,
265.471,
266.394,
267.351,
268.33,
269.32,
270.307,
44.352,
48.4688,
52.4474,
55.6284,
58.0083,
59.6466,
60.5767,
60.826,
60.5217,
59.6143,
58.0612,
56.0654,
53.8225,
51.4583,
49.0163,
46.5679,
44.1652,
41.8575,
39.6587,
37.571,
35.6099,
33.7716,
32.0464,
30.4466,
28.9652,
27.6086,
26.3771,
25.2576,
24.2356,
23.2982,
22.4368,
21.645,
20.9175,
20.2483,
19.6341,
19.0736,
18.5644,
18.1037,
17.6886,
17.3166,
16.9851,
16.6912,
16.4322,
16.2054,
16.0079,
15.8373,
15.6911,
15.5673,
15.4639,
15.3779,
15.3069,
15.249,
15.2026,
15.1658,
15.1372,
15.1154,
15.0988,
15.086,
15.0763,
15.0688,
1.44372,
2.45364,
4.75404,
8.39907,
13.1447,
18.7931,
25.1941,
32.2101,
39.7475,
47.6957,
55.9634,
64.5098,
73.2988,
82.2777,
91.3985,
100.601,
109.846,
119.104,
128.341,
137.529,
146.632,
155.625,
164.441,
173.089,
181.539,
189.772,
197.76,
205.494,
212.946,
220.095,
226.922,
233.405,
239.527,
245.269,
250.603,
255.533,
260.052,
264.162,
267.851,
271.108,
273.932,
276.329,
278.301,
279.847,
280.978,
281.701,
282.091,
282.311,
282.537,
282.863,
283.339,
283.962,
284.717,
285.582,
286.535,
287.554,
288.628,
289.743,
290.879,
292.023,
47.7653,
52.2747,
56.5232,
59.8596,
62.3071,
63.9495,
64.8356,
64.9952,
64.56,
63.4823,
61.7601,
59.5788,
57.1837,
54.6715,
52.0859,
49.4761,
46.917,
44.4696,
42.1443,
39.9475,
37.8892,
35.9577,
34.1477,
32.4665,
30.9181,
29.4998,
28.2086,
27.0333,
25.9591,
24.9739,
24.0663,
23.2304,
22.4624,
21.7552,
21.1055,
20.5122,
19.9728,
19.4845,
19.0442,
18.6486,
18.2945,
17.9779,
17.6955,
17.4454,
17.2252,
17.0336,
16.8669,
16.7225,
16.5985,
16.4926,
16.4025,
16.3261,
16.2622,
16.209,
16.1649,
16.1285,
16.0987,
16.0739,
16.0525,
16.0341,
1.62949,
2.63199,
4.91499,
8.51813,
13.2573,
18.8891,
25.3066,
32.3812,
40.0361,
48.0738,
56.3984,
64.9545,
73.7492,
82.716,
91.8156,
101.007,
110.251,
119.51,
128.747,
137.936,
147.043,
156.041,
164.885,
173.538,
181.991,
190.23,
198.24,
205.993,
213.463,
220.628,
227.476,
233.991,
240.15,
245.934,
251.324,
256.301,
260.869,
265.028,
268.772,
272.093,
274.98,
277.442,
279.478,
281.086,
282.273,
283.048,
283.479,
283.71,
283.903,
284.19,
284.627,
285.217,
285.942,
286.782,
287.715,
288.722,
289.787,
290.893,
292.023,
293.164,
48.1863,
52.679,
56.9073,
60.2365,
62.6893,
64.3354,
65.22,
65.3776,
64.9263,
63.8283,
62.0871,
59.8832,
57.453,
54.914,
52.2995,
49.6719,
47.0929,
44.6251,
42.2802,
40.0638,
37.9882,
36.0413,
34.2168,
32.5226,
30.96,
29.5265,
28.2212,
27.0342,
25.9485,
24.9542,
24.0404,
23.1975,
22.4226,
21.7101,
21.056,
20.4579,
19.9145,
19.4229,
18.9799,
18.5808,
18.2233,
17.9042,
17.6214,
17.3714,
17.1515,
16.959,
16.792,
16.6479,
16.5245,
16.4191,
16.3294,
16.2536,
16.19,
16.1366,
16.0921,
16.0552,
16.0244,
15.9986,
15.9767,
15.9574,
1.57071,
1.55432,
1.53892,
1.52426,
1.50951,
1.49458,
1.47953,
1.46282,
1.44367,
1.42308,
1.40077,
1.37743,
1.35359,
1.32965,
1.3056,
1.28118,
1.25686,
1.23259,
1.20842,
1.18409,
1.15954,
1.13471,
1.10918,
1.08253,
1.05501,
1.02713,
0.998731,
0.969333,
0.939553,
0.909356,
0.879228,
0.84815,
0.816658,
0.786063,
0.756159,
0.727463,
0.699897,
0.673308,
0.647669,
0.622849,
0.598926,
0.575823,
0.553512,
0.531865,
0.510658,
0.490267,
0.470677,
0.451844,
0.433787,
0.4165,
0.400052,
0.384398,
0.36953,
0.355415,
0.342035,
0.329418,
0.317555,
0.306449,
0.29612,
0.286583,
0.19453,
0.186381,
0.178939,
0.172042,
0.165772,
0.160063,
0.154899,
0.15027,
0.146113,
0.142422,
0.139106,
0.136165,
0.133566,
0.131261,
0.12925,
0.127501,
0.12597,
0.124639,
0.123468,
0.122423,
0.121495,
0.120653,
0.119893,
0.119159,
0.118442,
0.117694,
0.116923,
0.116114,
0.115268,
0.114375,
0.113426,
0.112418,
0.111376,
0.110304,
0.109214,
0.108098,
0.106917,
0.105611,
0.104222,
0.102787,
0.101335,
0.0998646,
0.0983658,
0.0968524,
0.0953368,
0.0938112,
0.0922746,
0.0907405,
0.0891968,
0.0876406,
0.0860884,
0.0845447,
0.0829795,
0.0814012,
0.0798433,
0.0783055,
0.0767816,
0.0752783,
0.0738051,
0.0723669,
0.0599529,
0.0585958,
0.0572801,
0.056,
0.0547705,
0.0535838,
0.0524422,
0.0513495,
0.0503024,
0.049297,
0.0483343,
0.0474156,
