1.63675,5.21978,-2.1602,-1.30564,2.92314,-3.59818,
1.63675,5.21978,-2.1602,-1.30564,2.92314,-3.59818,
1.63623,5.22021,-2.1587,-1.30347,2.92248,-3.60043,
1.63563,5.22111,-2.15555,-1.29859,2.92172,-3.60578,
1.63488,5.22261,-2.15073,-1.29025,2.92052,-3.61498,
1.6343,5.22463,-2.1448,-1.27856,2.91918,-3.62809,
1.63387,5.22712,-2.13815,-1.26344,2.91748,-3.64519,
1.63367,5.22994,-2.13135,-1.24531,2.91556,-3.66599,
1.63361,5.23299,-2.12473,-1.22437,2.91328,-3.69027,
1.63367,5.23613,-2.11866,-1.20112,2.91073,-3.71756,
1.63372,5.23926,-2.11329,-1.17588,2.90783,-3.74747,
1.63371,5.24228,-2.1088,-1.14915,2.90465,-3.77948,
1.63351,5.24513,-2.1052,-1.12127,2.90117,-3.81313,
1.63307,5.24775,-2.10252,-1.09271,2.89744,-3.84785,
1.63231,5.25011,-2.10068,-1.0638,2.89348,-3.88317,
1.63122,5.25219,-2.09962,-1.03494,2.88934,-3.91856,
1.62978,5.25395,-2.09921,-1.00646,2.88507,-3.95358,
1.62803,5.2554,-2.09935,-0.978672,2.88074,-3.98776,
1.62601,5.25656,-2.09994,-0.951829,2.87638,-4.02073,
1.62378,5.25746,-2.10086,-0.926198,2.87205,-4.05212,
1.62138,5.25812,-2.10199,-0.901968,2.8678,-4.08166,
1.61887,5.25857,-2.10326,-0.879355,2.86366,-4.10906,
1.6163,5.25883,-2.10454,-0.858498,2.85967,-4.13416,
1.61375,5.25895,-2.10577,-0.839535,2.85591,-4.15682,
1.61122,5.25896,-2.10687,-0.822524,2.8524,-4.17698,
1.60878,5.25888,-2.10782,-0.8075,2.84916,-4.19465,
1.60645,5.25872,-2.10858,-0.794418,2.84619,-4.20989,
1.60428,5.25851,-2.10914,-0.783254,2.84351,-4.22278,
1.6023,5.25825,-2.10949,-0.773917,2.84112,-4.23343,
1.60052,5.25796,-2.10965,-0.766336,2.83901,-4.24194,
1.59895,5.25767,-2.10961,-0.760367,2.83715,-4.24846,
1.59762,5.25738,-2.1094,-0.755885,2.83554,-4.25317,
