5,
7.89427,
9.56893,
10.535,
11.0897,
11.4059,
11.5837,
11.681,
11.7317,
11.7559,
11.765,
11.764,
11.7572,
11.7473,
11.7354,
11.6757,
11.5938,
11.5091,
11.4214,
11.331,
11.2381,
11.1431,
11.0461,
10.9475,
10.8484,
10.7488,
10.6491,
10.5508,
10.4535,
10.3579,
10.2646,
10.174,
10.0869,
10.0034,
9.92409,
9.84875,
9.77832,
9.71171,
9.65073,
9.59489,
9.54405,
9.49502,
9.45039,
9.41498,
9.38763,
9.36629,
9.34833,
9.34186,
9.33613,
9.34218,
9.3523,
9.36827,
9.3896,
9.42033,
9.44774,
9.47911,
9.51777,
9.55819,
9.59957,
9.6424,
5.64925,
3.36008,
1.98297,
1.16913,
0.689295,
0.40638,
0.23958,
0.14123,
0.0832422,
0.049047,
0.028894,
0.0170186,
0.0100219,
0.00589959,
0.00347083,
0.00204084,
0.00119948,
0.000704761,
0.000413994,
0.000242999,
0.000142606,
8.36681e-05,
4.90748e-05,
2.87767e-05,
1.68709e-05,
9.88846e-06,
5.79417e-06,
3.39433e-06,
1.98656e-06,
1.15791e-06,
6.74898e-07,
3.93346e-07,
2.29257e-07,
1.33625e-07,
7.78885e-08,
4.54028e-08,
2.64681e-08,
1.54304e-08,
8.99591e-09,
5.24472e-09,
3.05781e-09,
1.78285e-09,
1.03951e-09,
6.06102e-10,
0.00207236,
0.00430938,
0.00640638,
0.0083717,
0.0102092,
0.0119295,
0.0135272,
0.0150172,
0.0164141,
0.0177077,
0.0189092,
0.0200213,
0.0210498,
0.0220006,
0.0228692,
0.0236648,
0.0243892,
0.0250433,
0.0256327,
0.026164,
0.0266388,
0.0270523,
0.0274077,
0.0277038,
0.0279406,
0.0281229,
0.0282578,
0.0283476,
0.028391,
0.028387,
0.0283375,
0.028244,
0.0281086,
0.0279322,
0.0277157,
0.0274603,
0.0271694,
0.0268401,
0.0264759,
0.0260761,
0.0256465,
0.025188,
0.0247022,
0.0241865,
0.0236394,
0.0230644,
0.0224635,
0.021839,
0.021192,
0.0205229,
0.0198312,
0.0191166,
0.0183823,
0.0176317,
0.0168659,
0.0160864,
0.0152955,
0.0144945,
0.0136852,
0.0128691,
0.01205,
0.0112335,
0.0104223,
0.00962612,
0.00884745,
0.00807665,
0.00731289,
0.00656103,
0.00582168,
0.00509398,
0.00438002,
0.00367858,
0.00299396,
0.0023218,
0.00166478,
0.00102619,
0.000407095,
3.3124e-28,
1.93233e-28,
1.12724e-28,
6.57585e-29,
3.83606e-29,
2.23778e-29,
1.30542e-29,
7.61523e-30,
4.44237e-30,
2.59147e-30,
1.51174e-30,
8.81878e-31,
5.14446e-31,
3.00105e-31,
1.75068e-31,
1.02127e-31,
5.95765e-32,
3.47546e-32,
2.02745e-32,
1.18274e-32,
6.89969e-33,
4.02504e-33,
2.34807e-33,
1.36979e-33,
7.99089e-34,
4.66162e-34,
2.71944e-34,
1.58644e-34,
9.2548e-35,
5.39897e-35,
3.1496e-35,
1.83738e-35,
1.07187e-35,
6.25296e-36,
3.64779e-36,
2.128e-36,
1.24141e-36,
7.24195e-37,
4.22471e-37,
2.46455e-37,
1.43773e-37,
8.38716e-38,
4.89271e-38,
2.85419e-38,
1.665e-38,
9.71287e-39,
5.66604e-39,
3.3053e-39,
1.92815e-39,
1.12479e-39,
6.56149e-40,
3.82764e-40,
2.23285e-40,
1.30253e-40,
7.5983e-41,
4.43245e-41,
2.58565e-41,
1.50833e-41,
8.79878e-42,
5.13272e-42,
2.99414e-42,
1.74661e-42,
1.01887e-42,
5.94351e-43,
3.4671e-43,
2.0225e-43,
1.17981e-43,
6.88228e-44,
4.0147e-44,
2.34192e-44,
1.36612e-44,
7.96907e-45,
4.64863e-45,
2.7117e-45,
1.58182e-45,
9.22727e-46,
5.38257e-46,
3.13983e-46,
1.83156e-46,
1.06841e-46,
6.23235e-47,
3.63552e-47,
2.12071e-47,
1.23707e-47,
7.21623e-48,
4.20944e-48,
2.45549e-48,
1.43236e-48,
8.35539e-49,
4.87394e-49,
2.8431e-49,
1.65845e-49,
9.67415e-50,
5.64318e-50,
3.29181e-50,
1.9202e-50,
1.1201e-50,
6.53385e-51,
3.81137e-51,
2.22327e-51,
1.29689e-51,
7.56513e-52,
4.41293e-52,
2.57418e-52,
1.50159e-52,
8.75917e-53,
5.10946e-53,
2.98049e-53,
1.7386e-53,
1.01417e-53,
5.91593e-54,
3.45092e-54,
2.01301e-54,
1.17424e-54,
6.84968e-55,
3.9956e-55,
2.33074e-55,
6.137e-05,
0.000150638,
0.000235732,
0.000316644,
0.00039339,
0.000465926,
0.000534467,
0.000598824,
0.000659017,
0.000715064,
0.000767104,
0.000815068,
0.00085904,
0.000898929,
0.000935045,
0.000967072,
0.0009953,
0.00101973,
0.00104057,
0.00105798,
0.00107206,
0.00108284,
0.00109037,
0.00109488,
0.00109633,
0.00109493,
0.00109076,
0.00108378,
0.0010741,
0.00106188,
0.00104724,
0.00103046,
0.00101129,
0.000990083,
0.000966883,
0.0009418,
0.000914932,
0.000886523,
0.000856334,
0.000824538,
0.000791412,
0.000757018,
0.000721347,
0.000684552,
0.000646701,
0.000608445,
0.000569514,
0.000528621,
0.000487341,
0.000445461,
0.00040328,
0.000360662,
0.000317611,
0.000274258,
0.00023057,
0.000186563,
0.000142488,
9.82956e-05,
5.42195e-05,
1.03717e-05,
1.22529e-69,
7.14754e-70,
4.16939e-70,
2.43215e-70,
1.41875e-70,
8.27606e-71,
4.82771e-71,
2.81617e-71,
1.64277e-71,
9.58283e-72,
5.58999e-72,
3.26084e-72,
1.90216e-72,
1.1096e-72,
6.47267e-73,
3.77573e-73,
2.20252e-73,
1.28481e-73,
7.49473e-74,
4.37194e-74,
2.55031e-74,
1.48768e-74,
8.67818e-75,
5.06229e-75,
2.95301e-75,
1.7226e-75,
1.00485e-75,
5.86166e-76,
3.41931e-76,
1.99461e-76,
1.16352e-76,
6.78725e-77,
3.95924e-77,
2.30957e-77,
1.34725e-77,
7.85899e-78,
4.58443e-78,
2.67426e-78,
1.55999e-78,
9.09997e-79,
5.30834e-79,
3.09654e-79,
1.80632e-79,
1.05369e-79,
6.14655e-80,
3.5855e-80,
2.09155e-80,
1.22007e-80,
7.11712e-81,
4.15166e-81,
2.42181e-81,
1.41273e-81,
8.24093e-82,
4.80722e-82,
2.80422e-82,
1.6358e-82,
9.54217e-83,
5.56628e-83,
3.247e-83,
1.89409e-83,
1.10489e-83,
6.44519e-84,
3.7597e-84,
2.19316e-84,
1.27935e-84,
7.46286e-85,
4.35334e-85,
2.53945e-85,
